track_id,filepath,mfcc_mean_0,mfcc_std_0,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_spread_mean,spectral_spread_std,spectral_flux_mean,spectral_flux_std,zcr_mean,zcr_std,rms_mean,rms_std,tempo,beat_count,peak_dur_mean,peak_dur_var,ibi_mean,ibi_cv,actual_window_dur,chroma_mean,chroma_std,chroma_energy,chroma_entropy,chroma_class_0,chroma_class_1,chroma_class_2,chroma_class_3,chroma_class_4,chroma_class_5,chroma_class_6,chroma_class_7,chroma_class_8,chroma_class_9,chroma_class_10,chroma_class_11,contrast_mean_0,contrast_std_0,contrast_mean_1,contrast_std_1,contrast_mean_2,contrast_std_2,contrast_mean_3,contrast_std_3,contrast_mean_4,contrast_std_4,contrast_mean_5,contrast_std_5,contrast_mean_6,contrast_std_6,low_freq_ratio,onset_mean,onset_std,onset_max,onset_sharpness,key,scale,key_strength,key_idx,camelot,is_ambient,brightness,compactness,density,rhythm_strength,groove_regularity,texture,warmth,tonality,punch,bass_weight,tags,tag_bright,tag_dark,tag_punchy,tag_soft,tag_tonal,tag_atonal,tag_bass_heavy,tag_minimal,tag_dense,tag_rhythmic,tag_warm,tag_cold,tag_textured,tag_flat,tag_ambient,tag_four_four,tag_broken,tag_heavy_club,tag_dub_techno,tag_hardgroove,tag_industrial,tag_deep_minimal,tag_atmospheric,brightness_scale,compactness_scale,density_scale,rhythm_strength_scale,texture_scale,warmth_scale,tonality_scale,punch_scale,bass_weight_scale,groove_regularity_scale,bpm_tier,eff_0,eff_1,eff_2,eff_3,eff_4,eff_5,eff_6,eff_7,eff_8,eff_9,eff_10,eff_11,eff_12,eff_13,eff_14,eff_15,eff_16,eff_17,eff_18,eff_19,eff_20,eff_21,eff_22,eff_23,eff_24,eff_25,eff_26,eff_27,eff_28,eff_29,eff_30,eff_31,eff_32,eff_33,eff_34,cluster,umap_x,umap_y
04 Jack Nolan - Followed (Terminus Remix),/Users/maxbalateu/desktop/DATASET THESIS/04 Jack Nolan - Followed (Terminus Remix).mp3,-138.67608642578125,68.04511260986328,97.81941986083984,40.24327087402344,-13.180815696716309,25.362972259521484,75.30421447753906,18.007328033447266,2.9299612045288086,21.42336654663086,37.37244415283203,17.04619026184082,7.485191822052002,13.461570739746094,20.468233108520508,10.043780326843262,11.402301788330078,9.643637657165527,14.234556198120117,8.050196647644043,7.971424579620361,7.896020412445068,11.322726249694824,7.966552257537842,6.238921165466309,7.807021141052246,2724.69282394521,1274.0403079763123,0.00047522300155833364,0.0010124867549166083,3495.992352565067,839.6290576773907,139.01129150390625,93.86259460449219,0.02882988361874355,0.02867413053546959,0.41830095648765564,0.1334395557641983,147.65625,110,0.11001022631274733,0.0013874793417236013,0.411035802700285,0.013858245093411051,45.0,0.6078059077262878,0.19760848581790924,0.40847712755203247,3.531377077102661,0.5669643878936768,0.4931831657886505,0.5113856792449951,0.4267348349094391,0.4619695246219635,0.4699121415615082,0.45682570338249207,0.8999351859092712,0.9624608755111694,0.648003876209259,0.7101759910583496,0.6861175298690796,17.539917265501018,4.990330301857761,10.846057410246535,3.974220989124769,10.92268400490907,3.6187322423345,13.512975377930696,3.250818563079632,14.089218837598976,2.2361844206215373,16.124704168735946,2.3030911051260934,56.11971414855114,3.7059942149767444,0.41090723872184753,0.09775941073894501,0.2100844532251358,1.3432796001434326,0.045490764484295655,C,minor,0.40733644366264343,0,5A,0.0,0.5272401478076942,0.4288844465158498,0.739509644971771,0.675476892149102,0.5742838296238846,0.4627953718152431,0.5160707935642972,0.45561055427300756,0.5645331623011938,0.5577753552546754,"dense, rhythmic",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,medium,low,high,high,medium,medium,medium,medium,medium,medium,fast,-708.30457,127.77277,28.141438,97.19068,29.684399,39.101078,15.1474495,26.816317,20.196186,3.6404035,6.4899135,5.9240527,-2.383494,74.6769,49.72453,24.592813,24.193514,24.85782,16.765537,14.204248,9.124639,8.711994,9.933154,10.686162,7.273438,7.8406944,306.70493,391.32904,185.0356,0.23585518,0.008816263,72.91041,4.0306864,0.51618326,0.0,1,7.6089516,13.277935
04 Leave It All Behind,/Users/maxbalateu/desktop/DATASET THESIS/04 Leave It All Behind.mp3,-206.01199340820312,133.42506408691406,120.07563018798828,36.800392150878906,24.35825538635254,40.07243347167969,48.04129409790039,20.783597946166992,9.098969459533691,24.52490997314453,29.840452194213867,9.377494812011719,5.422497272491455,13.162968635559082,14.619638442993164,6.90423583984375,-2.7512176036834717,9.942005157470703,11.011077880859375,5.964441299438477,-4.992673397064209,8.090819358825684,8.056780815124512,6.533357620239258,-1.760016679763794,5.559890270233154,2859.343021134259,1967.31508325657,0.002488338155671954,0.006019632797688246,3621.695793171686,1434.284912510378,41.797462463378906,31.289457321166992,0.04605855243001806,0.047830331050016495,0.14261844754219055,0.048781782388687134,139.6748310810811,58,0.21832867883995705,0.3565973468589266,0.4283470581214942,0.00974507918551357,45.0,0.4059717655181885,0.3152310252189636,0.2641837000846863,3.5261683464050293,0.32250261306762695,0.31723591685295105,0.294034868478775,0.461299329996109,0.3578053414821625,0.23544827103614807,0.2923021614551544,0.48530125617980957,0.6453936696052551,0.546807050704956,0.4517546594142914,0.4617755115032196,16.143206779629487,4.645383822920544,10.627095519471574,3.3146576583468574,15.97966890614222,3.9421764841191385,15.284170367201389,3.4257671245299846,13.883447546013002,2.5190464764506606,14.322800635913811,1.7318463577806906,52.06466874237743,5.322816851616531,0.26548460125923157,0.05674605444073677,0.10980576276779175,0.7149758338928223,0.029325552780578027,Ab,minor,0.8636756539344788,-1,?,0.0,0.5511172697115583,0.4134712702437808,0.2676261309141239,0.13734421820629467,0.6108744154771863,0.4392077124596604,0.3781640342300856,0.4705897228046896,0.2537789059400288,0.3292542055267621,"soft, minimal, cold, four_four",False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,medium,low,low,very low,low,low,medium,low,low,medium,hardgroove,-613.7337,52.929405,25.469484,31.06344,13.384208,21.102007,4.8966594,11.589511,2.9376028,7.4052362,6.8252335,7.826084,-2.7121966,47.730846,28.36742,20.341911,12.2147045,13.331046,15.0619755,12.201147,11.463646,9.957354,9.682383,9.820887,9.7906685,7.9308033,2930.0134,1583.4429,3834.5596,0.08836751,0.12464432,139.90607,2.8075516,0.7209073,0.0,2,9.455375,9.789724
04 New Moon Rising,/Users/maxbalateu/desktop/DATASET THESIS/04 New Moon Rising.mp3,-136.26502990722656,103.28999328613281,102.33707427978516,53.82592010498047,45.38932800292969,42.37862014770508,38.8344612121582,30.927730560302734,-8.278481483459473,17.821741104125977,19.3903751373291,19.414474487304688,-4.440471649169922,14.484106063842773,5.780879497528076,15.805459976196289,-3.1882128715515137,12.010165214538574,6.5923237800598145,13.3419189453125,-5.253829479217529,10.629436492919922,-1.082643747329712,10.546344757080078,-7.391818046569824,7.905592441558838,3970.820155157969,2649.5643766788953,0.006461906246840954,0.010086939670145512,4205.065869713588,1674.6613713570644,83.76345825195312,77.76363372802734,0.06263240030798503,0.06597287496455835,0.297218918800354,0.1906249225139618,93.96306818181819,72,0.11391921912589063,0.0010845253104652057,0.6233413177477563,0.0537449034526375,45.0,0.45831620693206787,0.25855863094329834,0.2769063115119934,3.5054690837860107,0.3162989318370819,0.32067328691482544,0.3986961245536804,0.32992154359817505,0.284555584192276,0.41247522830963135,0.3681625425815582,0.4779570400714874,0.7118222713470459,0.7736653089523315,0.6370698809623718,0.46849527955055237,18.585318194446202,6.213528626794598,9.944842902472683,3.0402683078374224,12.584642618683146,3.176712570449202,14.487453436958832,3.846102715403575,14.505950264040672,3.4717134853643614,14.722865064614577,2.0746032987506693,51.832174343181364,6.978379759260472,0.23345226049423218,0.05691354349255562,0.13569891452789307,1.1709342002868652,0.02387013515739063,Bb,major,0.7889741063117981,-1,?,0.0,0.7482122281777613,0.3540027954997947,0.5875962326736377,0.2822260919601274,0.2194534557038032,0.39365852965909837,0.24297106684354353,0.5301162679940565,0.148905905962966,0.2789177003731147,"bright, soft, cold, flat",True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,high,low,medium,low,low,very low,medium,very low,low,very low,slow,-856.4267,235.65953,118.36943,59.172916,29.23507,19.163862,5.9052806,8.804587,11.422217,3.6355824,-1.2655488,4.8556337,1.7577313,163.32608,107.17532,44.960247,25.27655,15.635925,14.960091,10.259084,8.1560545,7.126834,6.854788,5.750809,6.2166715,6.30186,534.9598,1067.9158,560.65466,0.1899342,0.012710801,141.02731,3.0100627,0.73255736,1.0,0,8.432725,10.448184
04 Practice Daily,/Users/maxbalateu/desktop/DATASET THESIS/04 Practice Daily.mp3,-137.3463592529297,71.41935729980469,115.40284729003906,41.434051513671875,48.12058639526367,31.196687698364258,41.56859588623047,21.567407608032227,-15.047171592712402,19.14951515197754,25.823463439941406,10.535898208618164,7.987560749053955,7.587240695953369,16.48648452758789,7.221425533294678,5.594481468200684,7.265253067016602,12.86366081237793,6.612054824829102,-2.4058802127838135,6.504158973693848,11.36364459991455,5.625211238861084,-2.827813148498535,5.742671966552734,3090.6251581406564,1687.0621270954075,0.0013410146348178387,0.0023225252516567707,4403.308323391379,1128.16755811861,92.53501892089844,57.64700698852539,0.022802835155443756,0.020919627442115462,0.38302600383758545,0.11423200368881226,139.6748310810811,105,0.10714983845566867,0.00028824318192258804,0.4285644514215943,0.01001765278381975,45.0,0.44525688886642456,0.25141245126724243,0.26146191358566284,3.4127326011657715,0.3406827449798584,0.36714595556259155,0.2827858328819275,0.2599567174911499,0.25385481119155884,0.2601446211338043,0.9763519763946533,0.9076418280601501,0.4941822290420532,0.4706960618495941,0.40861642360687256,0.32102230191230774,17.034082549696087,4.878757378193003,8.802176874519803,3.2393668246461513,13.076231513453088,3.754891365104773,15.499700479866027,4.125053431327559,14.739753617553385,3.4700335334869545,16.21961955896162,3.102511004386933,53.34556246462229,4.222967263245987,0.3972449004650116,0.08121368288993835,0.17906318604946136,1.1623854637145996,0.03683427303165579,F#,major,0.3937274217605591,6,2B,0.0,0.5921298481909985,0.3373812199456465,0.6963379380277768,0.6237333658084474,0.6084496098959148,0.45063983136190394,0.4688854453770141,0.7968060783994073,0.39812386229535257,0.5363059795034177,"soft, tonal, dense, rhythmic, four_four",False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,medium,low,high,medium,medium,medium,high,low,medium,medium,hardgroove,-715.3209,133.78716,130.4433,23.739202,7.189707,15.290397,0.5507213,12.187517,0.30943212,10.0497675,4.0910325,8.40765,9.8211565,91.52811,60.3945,37.836178,19.689043,12.406045,9.824364,10.369881,9.731581,8.284237,6.9969573,6.734091,6.6042247,6.613764,949.2385,855.5542,409.38077,0.16384543,0.028255522,139.93909,2.1368728,0.28552532,0.0,2,5.2725353,14.162938
04 Prismoide,/Users/maxbalateu/desktop/DATASET THESIS/04 Prismoide.mp3,-238.46319580078125,49.645545959472656,132.3932647705078,17.747913360595703,39.98807907104492,23.148601531982422,24.359752655029297,17.36191749572754,15.287014961242676,15.044510841369629,18.41814613342285,10.258256912231445,8.04466438293457,8.428950309753418,13.385973930358887,7.159034252166748,-0.1326616108417511,7.713674545288086,11.960545539855957,6.658812522888184,1.1366907358169556,6.537470817565918,8.252223014831543,5.808911323547363,3.33009672164917,6.299792289733887,2437.7657643746693,1121.1746661836892,0.0010913603473454714,0.0021117606665939093,4320.870224592019,1028.425531813069,50.118797302246094,43.529537200927734,0.022460559573335915,0.01736807071439502,0.15972194075584412,0.13890309631824493,147.65625,110,0.14749254087599953,0.002990845557679384,0.40656223345607356,0.03142083174614102,45.0,0.5519741177558899,0.23214003443717957,0.3585643768310547,3.53525447845459,0.3732130229473114,0.3495703339576721,0.3430359959602356,0.5350046753883362,0.6265904903411865,0.5556763410568237,0.5506033301353455,0.5868338942527771,0.7948761582374573,0.7931853532791138,0.621904194355011,0.49319884181022644,20.1796387410316,5.494802491474799,10.80388564769981,3.5316177949679353,13.30748184860694,3.555970075148148,14.60504815301259,3.565555255199581,14.700477119719382,2.978816828501465,15.381094849720018,2.530704140862192,49.937294693953035,2.1011043699024277,0.48609548807144165,0.06440988183021545,0.12478852272033691,1.0126891136169434,0.03324530801085989,E,major,0.7281500697135925,4,12B,0.0,0.47636021950529234,0.3441079666025972,0.2335265718399812,0.675476892149102,0.4180476482705148,0.456127278546052,0.6084278779721328,0.4444599973164119,0.3291308805401447,0.675928247316032,"soft, bass_heavy, minimal, rhythmic, warm",False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,medium,low,very low,high,medium,medium,low,low,high,low,fast,-830.4937,210.90092,52.501614,61.649372,16.703352,3.1009338,13.299825,2.1522038,2.4703536,16.617605,7.142661,-3.3567336,7.113497,79.57441,34.799442,28.592194,22.682556,16.723555,14.316111,12.427044,9.9937315,10.436068,10.517576,8.497027,10.298796,8.338675,247.48166,196.15988,205.4026,0.097353056,0.009061631,110.14844,1.8372873,0.81872267,1.0,2,6.165108,12.624171
04 Searching,/Users/maxbalateu/desktop/DATASET THESIS/04 Searching.mp3,-262.5041809082031,73.17292022705078,149.8149871826172,20.41912269592285,51.10356140136719,27.32872772216797,44.48727798461914,14.462751388549805,16.7752628326416,11.696730613708496,23.25782585144043,9.825573921203613,17.350414276123047,10.732666969299316,19.86985969543457,7.606705665588379,9.617688179016113,10.893659591674805,3.1253185272216797,6.571434020996094,-0.001666436088271439,5.703822135925293,-1.4384114742279053,8.012243270874023,2.1367290019989014,6.50186824798584,1021.8658387932304,819.0452648757567,0.000166239173267968,0.0007233770447783172,2331.163908140948,920.066872713699,107.14949035644531,77.93283081054688,0.010515179550438597,0.008969970979417374,0.32726138830184937,0.1510399580001831,132.51201923076923,98,0.13097824858193524,0.002289865183467083,0.45446478247656447,0.008977645796843427,45.0,0.6779472827911377,0.19955512881278992,0.4994347095489502,3.545454978942871,0.5164154171943665,0.4411020874977112,0.49082574248313904,0.6232473254203796,0.8210508227348328,0.8884891271591187,0.5695679783821106,0.7717155814170837,0.9102684259414673,0.8257339596748352,0.7225729823112488,0.554379940032959,17.76219991112946,4.852982074436486,11.735566056784858,4.215644713864643,18.302302987986938,5.318659723681795,21.46468024356009,5.6133239359712235,14.479687135112924,3.9979929637073437,14.131334673446165,3.1052740704913857,49.060490934627445,3.015123217964704,0.6070835590362549,0.09426269680261612,0.20805448293685913,1.562336802482605,0.04270735183787306,D,major,0.774340808391571,2,10B,0.0,0.22528286624071264,0.650778725820947,0.4079032045097411,0.5512924289315309,0.6177014771429725,0.6786653007852592,0.8494939044052908,0.4151255922969821,0.5110258316866251,0.8660522442580423,"dark, bass_heavy, warm, textured, four_four",False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,very low,high,low,medium,high,very high,low,medium,very high,medium,minimal,-768.24036,186.88089,85.625435,54.75752,24.583227,12.904414,8.870684,3.483819,3.3466465,7.5502877,6.8364043,11.334586,1.712701,92.107895,35.279877,24.048832,15.892747,14.528881,11.044739,11.827556,13.483201,11.272644,14.423909,11.732674,9.436415,11.133014,221.97055,189.05707,180.91223,0.20992921,0.008358771,131.99432,2.67788,0.7121502,1.0,2,6.8202653,12.570132
04 Work Dat Ass,/Users/maxbalateu/desktop/DATASET THESIS/04 Work Dat Ass.mp3,-231.48277282714844,95.93955993652344,163.1695098876953,33.894649505615234,26.76189613342285,42.73353576660156,49.33670425415039,21.696910858154297,22.661823272705078,20.27760887145996,24.12216567993164,10.652128219604492,6.779391288757324,12.79321002960205,3.6986169815063477,14.101885795593262,5.733555793762207,9.825925827026367,1.2395987510681152,10.809469223022461,-3.186089515686035,10.443476676940918,-2.896204710006714,9.325264930725098,-2.218485116958618,8.511154174804688,1069.8435660209557,935.8033747231369,0.000150833569932729,0.0007404363132081926,1887.5724571115463,905.9983875671816,76.94879150390625,51.032527923583984,0.015828702471942725,0.0184449105808095,0.2736329436302185,0.10441665351390839,135.99917763157896,99,0.24255439112581967,0.010226554957462405,0.4444962747003563,0.055344764816621185,45.0,0.47825077176094055,0.2523540258407593,0.2924063801765442,3.5028433799743652,0.39035043120384216,0.3147558569908142,0.4638870656490326,0.5119869112968445,0.8654877543449402,0.797640323638916,0.4726577401161194,0.41291218996047974,0.4505895674228668,0.2994833290576935,0.3403500020503998,0.4189082980155945,22.97389521077252,6.681112158557544,12.758722285615463,3.9779373551010044,19.995350300512726,5.946046790598001,17.368302398782745,5.3187949283727605,15.546555166027963,3.5339459754865525,17.70435564624685,4.347721416011977,49.061647538386495,5.61818422032477,0.42660537362098694,0.06914941966533661,0.1463039368391037,1.405178189277649,0.03268293622230488,F,minor,0.8576103448867798,5,4A,0.0,0.23379061495257197,0.8072858633990465,0.39244514828432064,0.561641134199662,0.20522114271107272,0.9137217883962943,0.6898858690230654,0.537667217004878,0.31832004612894305,0.582443838087394,"dark, soft, minimal, warm, textured",False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,very low,very high,low,medium,very high,high,medium,low,medium,very low,techno,-641.68353,137.83966,62.01849,68.909706,13.550438,17.867586,0.5035362,4.5521297,-0.08213893,3.2245924,1.4247772,2.3640738,0.98791057,112.07752,78.66606,25.05571,25.71965,18.379555,11.377816,12.408044,9.569221,8.927713,5.8413296,7.889476,8.523565,7.710732,683.3751,546.83044,208.38477,0.16955929,0.024023626,135.04808,2.8501751,0.72621435,0.0,0,6.8716793,10.049988
04-adlas-iii_equipped,/Users/maxbalateu/desktop/DATASET THESIS/04-adlas-iii_equipped.mp3,-177.63296508789062,69.85846710205078,140.4980926513672,39.753299713134766,21.51695442199707,31.730091094970703,24.231348037719727,25.520532608032227,-9.830864906311035,16.667827606201172,27.255231857299805,12.220823287963867,13.334224700927734,12.168399810791016,12.175106048583984,9.461732864379883,1.95243501663208,8.1027193069458,12.018555641174316,7.333200454711914,3.489989995956421,8.442610740661621,10.08314323425293,7.393937587738037,8.308533668518066,8.223865509033203,2132.2977993265335,1449.634305914182,0.0007754868129268289,0.0018756442004814744,3304.7811111398405,1157.7772632106958,89.73213958740234,64.06055450439453,0.01924906475748194,0.020776014541116567,0.3070599138736725,0.12675799429416656,135.99917763157896,98,0.11414503216252486,0.0009218394867510108,0.4444107814947285,0.012294869063230712,45.0,0.47705700993537903,0.23147021234035492,0.2811618447303772,3.5029730796813965,0.4746498167514801,0.41418421268463135,0.3579547703266144,0.44085752964019775,0.32747983932495117,0.3598988950252533,0.4690035879611969,0.7193183898925781,0.9087404012680054,0.5743066072463989,0.32805025577545166,0.3502388894557953,17.81065983060941,4.5234861622407365,9.243927365153992,3.5413427393091768,11.809212401471667,3.057653533093295,13.842352668032248,3.332124375599681,16.89841276510732,3.112299613192819,16.423638191074808,2.5868744394239633,51.48514172129937,4.42566219049053,0.4340921640396118,0.099125437438488,0.23316124081611633,1.9402081966400146,0.042141877049396106,A,minor,0.7514174580574036,9,8A,0.0,0.4221924871778061,0.4545782069469957,0.5287068693133975,0.5512924289315309,0.5881915703117746,0.417243009683985,0.5933740131202876,0.5372942290577348,0.5001553463131653,0.594208787369626,unclassified,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,low,medium,medium,medium,low,medium,medium,medium,medium,medium,techno,-738.0131,183.99678,60.0518,17.01323,2.442602,26.868538,7.751768,10.702135,18.522419,15.729215,8.086794,10.946129,9.399737,98.078156,68.258865,31.141424,18.48218,15.757524,13.716423,10.958201,11.934456,11.492426,13.616153,13.233323,9.701525,7.9677076,458.2644,494.87775,211.60016,0.15481357,0.014546437,134.9798,3.3828635,0.8092835,1.0,2,5.2132134,13.804779
04-apellum-midnight_ritual_(original_mix),/Users/maxbalateu/desktop/DATASET THESIS/04-apellum-midnight_ritual_(original_mix).mp3,-156.7049102783203,85.55504608154297,89.57457733154297,43.92954635620117,26.43207550048828,23.784160614013672,53.863319396972656,20.136369705200195,1.1900814771652222,17.28391456604004,33.52281951904297,12.878326416015625,8.618546485900879,12.980010032653809,20.170459747314453,8.662171363830566,2.1712417602539062,11.000455856323242,19.600566864013672,7.188081741333008,7.409464359283447,8.183037757873535,20.190401077270508,8.59541130065918,2.904069185256958,9.458176612854004,3489.3589376733275,2019.4213621805593,0.002694671507924795,0.005717165768146515,4283.660042502725,1261.4024411998935,108.44098663330078,62.1208610534668,0.03939595729327915,0.05232840121797532,0.3418014347553253,0.11991917341947556,132.51201923076923,98,0.11848916171569772,0.0014602825531810732,0.4477621151553405,0.012847489802742702,45.0,0.6423152685165405,0.18662969768047333,0.4473994970321655,3.553746461868286,0.5561726093292236,0.5119354724884033,0.4577452540397644,0.4829350709915161,0.6348558068275452,0.6667051911354065,0.8475729823112488,0.8504722714424133,0.8486790060997009,0.5822653770446777,0.604356050491333,0.6640875935554504,18.736498252700986,4.835692787326529,10.741976739681993,3.3665390697644866,12.976629034386955,3.4819603452843553,14.998990807937927,3.9631712897250515,15.423948281527899,2.9115407571979133,15.91572017417084,2.319243892902599,54.698813411673285,3.841192792716351,0.38911283016204834,0.10094234347343445,0.2169846147298813,1.58086359500885,0.046958890213932444,Ab,minor,0.4563324749469757,-1,?,0.0,0.662836132027502,0.3472290329307629,0.6097015894267851,0.5512924289315309,0.5832754747624548,0.5831262988572399,0.4232703175713698,0.39128110362456453,0.5927558869842892,0.52352701958544,"bright, atonal, dense, industrial",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,high,low,medium,medium,medium,low,low,medium,medium,medium,minimal,-745.6668,151.85718,75.60317,64.26689,30.081423,42.607403,16.37555,21.7837,11.263532,9.914596,-1.5346459,5.934837,2.3882363,115.66465,68.046684,29.993334,20.806107,11.110763,14.815273,11.981727,13.9988165,8.852394,8.406703,8.021975,6.340296,7.075552,469.49512,793.55457,397.86862,0.22556822,0.014875861,135.55394,3.866668,0.35733122,0.0,1,8.074085,11.728733
04-connor_wall-bow_and_apple_(original_mix),/Users/maxbalateu/desktop/DATASET THESIS/04-connor_wall-bow_and_apple_(original_mix).mp3,-160.7422332763672,57.767642974853516,138.95692443847656,37.742332458496094,-29.07673454284668,18.032405853271484,45.52949905395508,17.90324592590332,25.703609466552734,15.536911964416504,14.669670104980469,10.69251823425293,3.447937250137329,11.988362312316895,22.781890869140625,9.639784812927246,12.921248435974121,10.394596099853516,8.153233528137207,9.589276313781738,7.70003080368042,9.439953804016113,-0.4428863227367401,9.501385688781738,0.07738438993692398,8.832798957824707,2155.113237824876,1353.5864962986163,0.001319442642852664,0.004701249301433563,2735.857379833176,747.3763670247644,98.96322631835938,69.28024291992188,0.034919415957172344,0.030450444100731208,0.25119659304618835,0.1458057016134262,135.99917763157896,96,0.14869997447102462,0.0034844340007667493,0.4369017782551617,0.05494207601238358,45.0,0.7148739695549011,0.1800481528043747,0.5434620976448059,3.5793418884277344,0.78374183177948,0.6978145837783813,0.6735579371452332,0.6089058518409729,0.6517793536186218,0.663875162601471,0.6590156555175781,0.7136786580085754,0.8230627775192261,0.7718093991279602,0.7659764885902405,0.7652751207351685,17.390464766112395,5.488678923800135,9.657394584842269,3.6193934604365228,12.650092063771417,3.662446943170144,15.328465205083619,3.6364460934000737,15.363499714540708,3.168566620687226,19.41655589197685,4.069937197243947,51.348964697350716,3.206534572682282,0.34191396832466125,0.10234984010457993,0.20968109369277954,1.177603840827942,0.04995915263483714,C#,minor,0.5141313076019287,1,12A,0.0,0.4262382815226163,0.5522671293781369,0.4859188205842995,0.5305950183952691,0.20880344879683704,0.5182864583386088,0.512018763232991,0.31767426343054594,0.6504318602152596,0.4493574242519667,"punchy, atonal",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,low,medium,medium,medium,medium,medium,low,high,low,very low,techno,-769.77014,189.06566,31.870062,83.57025,34.901,32.521248,35.505013,17.647335,11.972852,14.812175,-0.51450056,9.752447,5.5897136,113.25843,61.12655,33.30833,21.258566,13.473265,12.367155,12.979465,9.284778,9.787311,9.90425,9.415281,7.701058,6.98471,313.7109,645.6317,260.23105,0.27089044,0.008463415,137.04147,3.2667274,0.8643781,0.0,1,6.3557205,11.365587
04-luar-tripwire,/Users/maxbalateu/desktop/DATASET THESIS/04-luar-tripwire.mp3,-179.07208251953125,80.03438568115234,124.1334457397461,32.327117919921875,10.182190895080566,35.079349517822266,48.91761016845703,22.757436752319336,7.361201763153076,16.836833953857422,37.0499267578125,19.19853401184082,5.693192005157471,14.4293851852417,15.043082237243652,16.379716873168945,5.6353020668029785,12.790706634521484,8.621975898742676,12.459973335266113,4.259310722351074,11.213227272033691,1.907512903213501,9.495492935180664,2.845552682876587,8.658365249633789,2185.571008439121,1536.456869493146,0.0008796796319074929,0.0023831892758607864,3138.6551648591444,1014.8015922198125,110.63753509521484,78.1366958618164,0.029521237462912797,0.03414728079918063,0.3421751856803894,0.17948471009731293,143.5546875,106,0.1774995742697606,0.017271401993592846,0.4226031746031746,0.013982615607247636,45.0,0.6031549572944641,0.2234351485967636,0.41371914744377136,3.5354878902435303,0.4465709924697876,0.4733291268348694,0.4067813456058502,0.5311504006385803,0.5239942669868469,0.5243625640869141,0.5321265459060669,0.8455759882926941,0.830047070980072,0.9243549704551697,0.6076545715332031,0.591911256313324,18.535811282576347,5.366415123417299,10.208501496157208,3.7169523692664863,11.991702655164131,3.5684295217949416,13.18486916459959,3.41858368640872,14.730236320023858,3.094627096465719,14.626616503900527,2.112811285319055,53.453517802705925,3.013677261623364,0.4389554262161255,0.08549342304468155,0.17346704006195068,2.0082404613494873,0.04213552832326538,Bb,minor,0.6229761838912964,-1,?,0.0,0.43163926805704533,0.4794426415063079,0.5714834658708683,0.6340820710765783,0.57317743370744,0.3955453033548856,0.5923880515270967,0.4437887561394761,0.5000333006694858,0.6018510518987016,"bass_heavy, rhythmic, flat",False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,low,medium,medium,medium,low,medium,low,medium,medium,medium,hardgroove,-720.79047,153.39499,88.99526,54.21184,47.987278,32.067116,10.115753,5.21881,13.189667,10.608653,-0.274767,4.4920335,0.5529935,98.7913,43.26126,20.113628,14.944053,17.167185,14.582282,10.590726,9.303563,10.264059,8.989194,7.5842133,6.9131927,7.3881807,341.89026,503.19397,134.88033,0.26104462,0.009721047,142.03911,2.920772,0.5846303,1.0,0,7.680081,10.613685
